id,room_id/id,noted_date,temp,out/in
__export__.temp_log_164824_ce4c09ae,Room Admin,27-11-2018 09:59,43,Out
__export__.temp_log_164821_339c0fe6,Room Admin,27-11-2018 09:55,42,Out
__export__.temp_log_164818_9614e9e5,Room Admin,27-11-2018 09:53,43,Out
__export__.temp_log_164813_b39a968b,Room Admin,27-11-2018 09:45,42,Out
__export__.temp_log_164811_4e7f6ce9,Room Admin,27-11-2018 09:43,43,Out
__export__.temp_log_164809_c0b5e379,Room Admin,27-11-2018 09:39,42,Out
__export__.temp_log_164807_53141889,Room Admin,27-11-2018 09:35,43,Out
__export__.temp_log_164823_db25553d,Room Admin,27-11-2018 09:25,42,Out
__export__.temp_log_164800_33066928,Room Admin,27-11-2018 09:23,43,Out
__export__.temp_log_164796_d5e20ce4,Room Admin,27-11-2018 09:15,42,Out
__export__.temp_log_164795_57c3c98a,Room Admin,27-11-2018 09:13,43,Out
__export__.temp_log_164845_de35596b,Room Admin,27-11-2018 08:37,42,Out
__export__.temp_log_164788_3049d662,Room Admin,27-11-2018 08:35,43,Out
__export__.temp_log_164782_92c5f351,Room Admin,27-11-2018 08:15,42,Out
__export__.temp_log_164785_a60c0a08,Room Admin,27-11-2018 08:13,41,Out
__export__.temp_log_164769_36cc4f2f,Room Admin,27-11-2018 07:43,42,Out
__export__.temp_log_164766_f57698e1,Room Admin,27-11-2018 07:41,41,Out
__export__.temp_log_164762_e37015cf,Room Admin,27-11-2018 07:33,42,Out
__export__.temp_log_164757_86dd2864,Room Admin,27-11-2018 07:23,41,Out
__export__.temp_log_164755_3f2ee8ac,Room Admin,27-11-2018 07:21,41,Out
__export__.temp_log_164753_ff2ebf84,Room Admin,27-11-2018 07:19,41,Out
__export__.temp_log_164751_9a326c9f,Room Admin,27-11-2018 07:17,42,Out
__export__.temp_log_164743_282d2df8,Room Admin,27-11-2018 07:01,41,Out
__export__.temp_log_164741_a8b99e4a,Room Admin,27-11-2018 06:57,42,Out
__export__.temp_log_164719_47016e53,Room Admin,27-11-2018 05:51,41,Out
__export__.temp_log_164715_e55193b9,Room Admin,27-11-2018 05:45,41,Out
__export__.temp_log_164716_c319ae01,Room Admin,27-11-2018 05:43,40,Out
__export__.temp_log_164707_020def12,Room Admin,27-11-2018 05:37,41,Out
__export__.temp_log_164705_41e08eb5,Room Admin,27-11-2018 05:35,40,Out
__export__.temp_log_164704_95dbf707,Room Admin,27-11-2018 05:32,41,Out
__export__.temp_log_164702_92401adc,Room Admin,27-11-2018 05:27,41,Out
__export__.temp_log_164695_3a221550,Room Admin,27-11-2018 05:23,41,Out
__export__.temp_log_164692_7f8ed424,Room Admin,27-11-2018 05:21,40,Out
__export__.temp_log_164693_b35e3387,Room Admin,27-11-2018 05:19,41,Out
__export__.temp_log_164684_79d12420,Room Admin,27-11-2018 05:13,40,Out
__export__.temp_log_164680_a8006e11,Room Admin,27-11-2018 05:11,39,Out
__export__.temp_log_164672_df4975c2,Room Admin,27-11-2018 04:59,40,Out
__export__.temp_log_164671_b56c8b51,Room Admin,27-11-2018 04:53,39,Out
__export__.temp_log_164658_ac472475,Room Admin,27-11-2018 04:39,39,Out
__export__.temp_log_164655_1790d11c,Room Admin,27-11-2018 04:31,39,Out
__export__.temp_log_164652_7f676541,Room Admin,27-11-2018 04:29,39,Out
__export__.temp_log_164649_f1e61b19,Room Admin,27-11-2018 04:25,39,Out
__export__.temp_log_164648_b8230d7e,Room Admin,27-11-2018 04:23,39,Out
__export__.temp_log_164645_7a8a029c,Room Admin,27-11-2018 04:19,39,Out
__export__.temp_log_164641_7ea14749,Room Admin,27-11-2018 04:13,38,Out
__export__.temp_log_164640_39eb7d91,Room Admin,27-11-2018 04:12,38,Out
__export__.temp_log_164650_b147a6b2,Room Admin,27-11-2018 04:10,38,Out
__export__.temp_log_164642_0d5c67d8,Room Admin,27-11-2018 04:08,38,Out
__export__.temp_log_164632_44bc511f,Room Admin,27-11-2018 04:06,39,Out
__export__.temp_log_164630_887e5233,Room Admin,27-11-2018 04:04,38,Out
__export__.temp_log_164626_9dc9fa89,Room Admin,27-11-2018 03:58,38,Out
__export__.temp_log_164625_c81a7fc7,Room Admin,27-11-2018 03:56,38,Out
__export__.temp_log_164623_2f2beb52,Room Admin,27-11-2018 03:52,38,Out
__export__.temp_log_164621_91198a26,Room Admin,27-11-2018 03:50,37,Out
__export__.temp_log_164618_d22d3f00,Room Admin,27-11-2018 03:46,37,Out
